tweet_id,sentence,label,city_id,city_name,continent,country,country_code,hemisphere,lat,lon,month,date,example_category,is_synthetic,original_split
DEMO_0123,Fingers swollen from the heat. Had trouble typing this afternoon.,1,CITY_GBR_EDIN_122,Edinburgh,Europe,United Kingdom,GBR,north,55.9533456,-3.1883749,2022-07,2022-07-16,positive_physiological,1,train
DEMO_0100,I am so irritable from the lack of sleep in this heat. Everything annoys me.,1,CITY_IRL_SOUT_099,South Dublin,Europe,Ireland,IRL,north,53.27326035,-6.407076705,2022-07,2022-07-16,positive_psychological,1,train
DEMO_0076,This heatwave has gone on for two weeks now. My body cannot take it anymore.,1,CITY_MYS_PETA_075,Petaling Jaya,Asia,Malaysia,MYS,north,3.083333,101.583333,2022-07,2022-07-16,positive_ambient_personal,1,train
DEMO_0066,Tried the new hot pot place downtown. Amazing broth selection.,0,CITY_IND_TAMI_065,Tamil Nadu,Asia,India,IND,north,10.9094334,78.3665347,2022-07,2022-07-17,negative_food,1,train
DEMO_0006,Game night with the crew! #heatwave #boardgames #weekend,0,CITY_KEN_NAIR_005,Nairobi,Africa,Kenya,KEN,south,-1.30261485,36.82884202,2022-07,2022-07-18,negative_spam_irrelevant,1,train
DEMO_0241,Had my third cold shower of the day after getting back from the supermarket run.,1,CITY_USA_JACK_240,Jackson,North America,United States,USA,north,32.2998686,-90.1830408,2022-07,2022-07-19,positive_coping,1,train
DEMO_0503,Overheated so quickly this morning. Shirt completely soaked by 9am.,1,CITY_CAN_LOND_154,London,North America,Canada,CAN,north,42.9832406,-81.243372,2022-07,2022-07-19,positive_physiological,1,test
DEMO_0531,I drink a cold water bottle before leaving the house just to start cool.,1,CITY_USA_BOUL_182,Boulder City,North America,United States,USA,north,36.0972,-115.1467,2022-07,2022-07-20,positive_coping,1,test
DEMO_0196,Walking across the car park felt like crossing a desert today. Brutal heat.,1,CITY_USA_COLL_195,College Park,North America,United States,USA,north,38.980666,-76.9369189,2022-07,2022-07-20,positive_ambient_personal,1,train
DEMO_0167,Global warming feels very personal when I am sweating through my third shirt.,1,CITY_USA_ANAH_166,Anaheim,North America,United States,USA,north,33.8347516,-117.911732,2022-07,2022-07-20,boundary_positive_climate_first_person,1,train
DEMO_0331,I have lived here 20 years and never experienced heat like this. Truly alarming.,1,CITY_USA_WEST_330,West Hollywood,North America,United States,USA,north,34.0923014,-118.3692894,2022-07,2022-07-20,positive_ambient_personal,1,train
DEMO_0326,I work outdoors and today has been the hardest shift of the entire summer.,1,CITY_USA_TUCS_325,Tucson,North America,United States,USA,north,32.2228765,-110.974847,2022-07,2022-07-22,positive_ambient_personal,1,train
DEMO_0269,Report calls for mandatory heat impact assessments in urban planning decisions.,0,CITY_USA_NAPA_268,Napa,North America,United States,USA,north,38.2971367,-122.2855293,2022-07,2022-07-22,negative_policy_discourse,1,train
DEMO_0083,Could not stop shivering despite the heat — classic heat exhaustion warning sign.,1,CITY_PAK_PUNJ_082,Punjab,Asia,Pakistan,PAK,north,31.0,72.0,2022-07,2022-07-22,positive_physiological,1,train
DEMO_0022,Carbon emissions targets were discussed at the international summit this week.,0,CITY_ZAF_DURB_021,Durban,Africa,South Africa,ZAF,south,-29.861825,31.009909,2022-07,2022-07-22,negative_policy_discourse,1,train
DEMO_0186,Finished work early today specifically to get home before the peak heat hours.,1,CITY_USA_BURB_185,Burbank,North America,United States,USA,north,34.1812089,-118.307201,2022-07,2022-07-22,positive_coping,1,train
DEMO_0237,Heat preparedness campaign launched by the ministry of public health today.,0,CITY_USA_INDI_236,Indianapolis,North America,United States,USA,north,39.7683331,-86.1583502,2022-07,2022-07-22,negative_policy_discourse,1,train
DEMO_0391,The Miami Heat roster looks strong heading into the playoffs.,0,CITY_IND_BELG_042,Belgaum,Asia,India,IND,north,15.8572666,74.5069343,2022-07,2022-07-22,negative_proper_noun,1,train
DEMO_0288,Bought a handheld misting fan this week. Best purchase of the entire summer.,1,CITY_USA_PHIL_287,Philadelphia,North America,United States,USA,north,39.9527237,-75.1635262,2022-07,2022-07-23,positive_coping,1,train
DEMO_0010,Heat always makes me feel hopeless and stuck. Really struggling this week.,1,CITY_NGA_IKEJ_009,Ikeja,Africa,Nigeria,NGA,north,6.5960605,3.340787,2022-07,2022-07-23,positive_psychological,1,train
DEMO_0057,Hot Wheels collecting community is incredibly passionate and knowledgeable.,0,CITY_IND_MADH_056,Madhya Pradesh,Asia,India,IND,north,23.8143419,77.5340719,2022-07,2022-07-23,negative_proper_noun,1,train
DEMO_0201,Finally caved and turned on the AC. Too hot to survive otherwise.,1,CITY_USA_CORP_200,Corpus Christi,North America,United States,USA,north,27.7635302,-97.4033191,2022-07,2022-07-23,positive_coping,1,train
DEMO_0245,Torrid conditions out there. My outdoor plans are totally cancelled.,1,CITY_USA_KENT_244,Kent,North America,United States,USA,north,33.1665316,-100.7846477,2022-07,2022-07-24,positive_ambient_personal,1,train
DEMO_0494,Investor interest in this sector is red hot. Valuations are through the roof.,0,CITY_GBR_WARR_145,Warrington,Europe,United Kingdom,GBR,north,53.3899497,-2.5943178,2022-07,2022-07-24,negative_commercial_business,1,test
DEMO_0474,Things got pretty heated at the town hall meeting last night.,0,CITY_GBR_HULL_125,Hull,Europe,United Kingdom,GBR,north,53.76238625,-0.330121376,2022-07,2022-07-24,negative_metaphorical,1,test
DEMO_0014,She delivered that speech with white hot intensity. Truly powerful.,0,CITY_NGA_KANO_013,Kano,Africa,Nigeria,NGA,north,11.8948389,8.5364136,2022-07,2022-07-25,negative_metaphorical,1,train
DEMO_0558,Just bought the new Hot Wheels track set for my nephew. He will love it.,0,CITY_USA_DETR_209,Detroit,North America,United States,USA,north,42.3315509,-83.0466403,2022-07,2022-07-25,negative_media_product,1,test
DEMO_0368,I had to cancel my plans today. It is physically unsafe to be outside in this.,1,CITY_ZAF_CAPE_019,Cape Town,Africa,South Africa,ZAF,south,-33.928992,18.417396,2022-07,2022-07-25,positive_ambient_personal,1,train
DEMO_0221,Just hit 10k followers! Thank you all so much! #heatwave #milestone,0,CITY_USA_FREM_220,Fremont,North America,United States,USA,north,37.5482697,-121.988571,2022-07,2022-07-26,negative_spam_irrelevant,1,train
DEMO_0077,Hands are shaking and I feel dizzy — I think I overheated on the walk back.,1,CITY_MYS_SUBA_076,Subang Jaya,Asia,Malaysia,MYS,north,3.1378819,101.5966801,2022-07,2022-07-27,positive_physiological,1,train
DEMO_0222,Staggered into a shop to cool down. My vision was going dark from the heat.,1,CITY_USA_FRES_221,Fresno,North America,United States,USA,north,36.7394421,-119.78483,2022-07,2022-07-27,positive_physiological,1,train
DEMO_0127,Heat exhaustion hit me hard today. Sat in the shade for an hour before I felt okay.,1,CITY_GBR_LEED_126,Leeds,Europe,United Kingdom,GBR,north,53.7974185,-1.5437941,2022-07,2022-07-27,positive_physiological,1,train
DEMO_0328,Record high today and I had three outdoor meetings. Completely wiped out.,1,CITY_USA_VANC_327,Vancouver,North America,United States,USA,north,45.6387,-122.6615,2022-07,2022-07-27,positive_ambient_personal,1,train
DEMO_0001,City council approves funding for urban tree planting to combat heat.,0,CITY_EGY_CAIR_000,Cairo,Africa,Egypt,EGY,north,30.0443879,31.2357257,2022-07,2022-07-29,negative_policy_discourse,1,train
DEMO_0088,Selling like hotcakes — the product sold out within 30 minutes of launch.,0,CITY_PHL_MAKA_087,Makati,Asia,Republic of the Philippines,PHL,north,14.5567949,121.0211226,2022-07,2022-07-29,negative_commercial_business,1,train
DEMO_0354,The Heatwave music venue has hosted some legendary nights over the years.,0,CITY_KEN_NAIR_005,Nairobi,Africa,Kenya,KEN,south,-1.30261485,36.82884202,2022-07,2022-07-29,negative_proper_noun,1,train
DEMO_0015,Hot competition between the two brands is good for consumers.,0,CITY_NGA_KUJE_014,Kuje,Africa,Nigeria,NGA,north,8.8311228,7.1724673,2022-07,2022-07-29,negative_metaphorical,1,train
DEMO_0216,Infrared heating panels are cheaper to run than traditional radiators.,0,CITY_USA_FLOR_215,Floral Park,North America,United States,USA,north,40.7135078,-73.8283132,2022-07,2022-07-30,negative_indoor_heating,1,train
DEMO_0519,Had to call in sick today. Heat stroke symptoms from yesterday have not passed.,1,CITY_USA_ATLA_170,Atlanta,North America,United States,USA,north,33.7489924,-84.3902644,2022-07,2022-07-31,positive_physiological,1,test
DEMO_0584,Miserable and unable to sleep. I hate what summer does to my mental state.,1,CITY_USA_HUNT_235,Huntsville,North America,United States,USA,north,34.729847,-86.5859011,2022-07,2022-07-31,positive_psychological,1,test
DEMO_0202,"The jalapeño heat in this salsa is perfect. Not too much, not too little.",0,CITY_USA_COVI_201,Covington,North America,United States,USA,north,31.196549,-86.4597236,2022-08,2022-08-01,negative_food,1,train
DEMO_0610,Had the heating system flushed and balanced. Much more even warmth now.,0,CITY_USA_MIAM_261,Miami,North America,United States,USA,north,25.7741728,-80.19362,2022-08,2022-08-01,negative_indoor_heating,1,test
DEMO_0067,Got heat fatigue from gardening for just 30 minutes. Had to go in.,1,CITY_IND_UTTA_066,Uttar Pradesh,Asia,India,IND,north,27.1303344,80.859666,2022-08,2022-08-01,positive_physiological,1,train
DEMO_0361,Prickly heat on my back all week from the humid weather. Unbearable.,1,CITY_NGA_KADU_012,Kaduna,Africa,Nigeria,NGA,north,10.3825318,7.8533226,2022-08,2022-08-01,positive_physiological,1,train
DEMO_0198,Heat Magazine's latest cover is absolutely stunning. Great photoshoot.,0,CITY_USA_COLO_197,Colorado Springs,North America,United States,USA,north,38.8339578,-104.825348,2022-08,2022-08-02,negative_proper_noun,1,train
DEMO_0535,Three heatwaves already this summer and we are only halfway through the season.,1,CITY_USA_BURL_186,Burlington,North America,United States,USA,north,44.4761601,-73.212906,2022-08,2022-08-02,positive_ambient_personal,1,test
DEMO_0113,This heatwave is no joke. I can barely make it to the corner without overheating.,1,CITY_GBR_BIRM_112,Birmingham,Europe,United Kingdom,GBR,north,52.4796992,-1.9026911,2022-08,2022-08-04,positive_ambient_personal,1,train
DEMO_0485,Loving this new song!! #bts #kpop #heatwave #summer #trending,0,CITY_GBR_NORW_136,Norwich,Europe,United Kingdom,GBR,north,52.6285576,1.2923954,2022-08,2022-08-04,negative_spam_irrelevant,1,test
DEMO_0380,This topic is so hot right now in the tech world.,0,CITY_TZA_DARE_031,Dar es Salaam,Africa,Tanzania,TZA,south,-6.8160837,39.2803583,2022-08,2022-08-04,negative_metaphorical,1,train
DEMO_0608,My face is beet red and I can feel my pulse in my temples from this heat.,1,CITY_USA_MESA_259,Mesa,North America,United States,USA,north,33.4151005,-111.831455,2022-08,2022-08-05,positive_physiological,1,test
DEMO_0373,Eyelids heavy and body aching — classic signs of heat fatigue after the outdoor event.,1,CITY_ZAF_KEMP_024,Kempton Park,Africa,South Africa,ZAF,south,-26.0964372,28.2336325,2022-08,2022-08-06,positive_physiological,1,train
DEMO_0500,Lips cracked and tongue dry after just one hour of outdoor work in this heatwave.,1,CITY_CAN_EDMO_151,Edmonton,North America,Canada,CAN,north,53.5462055,-113.491241,2022-08,2022-08-06,positive_physiological,1,test
DEMO_0286,Schools closed early as temperatures exceeded safe outdoor thresholds.,0,CITY_USA_PALM_285,Palm Springs,North America,United States,USA,north,33.8246269,-116.540303,2022-08,2022-08-08,boundary_negative_institutional_response,1,train
DEMO_0384,Home heating bill went up again this winter. Really feeling the cost.,0,CITY_ZMB_LUSA_035,Lusaka,Africa,Zambia,ZMB,south,-15.357609,29.1653092,2022-08,2022-08-08,negative_indoor_heating,1,train
DEMO_0290,The heatwave shelter was a lifesaver today. I walked in barely standing.,1,CITY_USA_PITT_289,Pittsburgh,North America,United States,USA,north,40.4416941,-79.9900861,2022-08,2022-08-09,boundary_positive_cooling_centre_personal_use,1,train
DEMO_0454,Hottest summer on record and I am living through every miserable degree.,1,CITY_NLD_AMST_105,Amsterdam,Europe,Nederlands,NLD,north,52.3730796,4.8924534,2022-08,2022-08-09,positive_ambient_personal,1,test
DEMO_0104,Rapid heartbeat and profuse sweating — definitely heat stress. Going indoors now.,1,CITY_ITA_MILA_103,Milano,Europe,Italy,ITA,north,45.4641943,9.1896346,2022-08,2022-08-09,positive_physiological,1,train
DEMO_0582,The album drops next Friday. The lead single is called Summer Heat.,0,CITY_USA_HOUS_233,Houston,North America,United States,USA,north,29.7589382,-95.3676974,2022-08,2022-08-10,negative_media_product,1,test
DEMO_0164,Heatwave Bar downtown has the best cocktails. Packed every weekend.,0,CITY_MEX_SOLI_163,Solidaridad,North America,Mexico,MEX,north,20.5843747,-87.5034526829675,2022-08,2022-08-10,negative_proper_noun,1,train
DEMO_0230,Officials issued a heat advisory and opened cooling centres across the county.,0,CITY_USA_HEND_229,Henderson,North America,United States,USA,north,32.182598,-95.7893178,2022-08,2022-08-11,negative_policy_discourse,1,train
DEMO_0124,The communal heating in our block has been unreliable all winter.,0,CITY_GBR_GLAS_123,Glasgow,Europe,United Kingdom,GBR,north,55.861155,-4.2501687,2022-08,2022-08-11,negative_indoor_heating,1,train
DEMO_0382,Last day to grab early bird tickets! #heatwave #event #dontmissout,0,CITY_UGA_ENTE_033,Entebbe,Africa,Uganda,UGA,north,0.3760928,32.4561265390819,2022-08,2022-08-12,negative_spam_irrelevant,1,train
DEMO_0411,Feeling so irritable and short-tempered. The heat is getting to me.,1,CITY_IND_PUNE_062,Pune,Asia,India,IND,north,18.521428,73.8544541,2022-08,2022-08-12,positive_psychological,1,train
DEMO_0297,Applied ice packs to my wrists and neck to try to cool down.,1,CITY_USA_RICH_296,Richmond,North America,United States,USA,north,37.5385087,-77.43428,2022-08,2022-08-12,positive_coping,1,train
DEMO_0555,"Local government commits to planting 10,000 trees to reduce urban heat islands.",0,CITY_USA_DENT_206,Denton,North America,United States,USA,north,33.1838787,-97.1413417,2022-08,2022-08-12,negative_policy_discourse,1,test
DEMO_0250,My clothes are completely soaked. Just walked 10 minutes in this scorching heat.,1,CITY_USA_LASV_249,Las Vegas,North America,United States,USA,north,36.1699,-115.1398,2022-08,2022-08-13,positive_physiological,1,train
DEMO_0478,Report: urban heat island effect worsening in 90 percent of major cities.,0,CITY_GBR_LOND_129,London,Europe,United Kingdom,GBR,north,51.4893335,-0.144055085,2022-08,2022-08-13,negative_policy_discourse,1,test
DEMO_0321,Heat warning levels are abstract until you are the one overheating in the sun.,1,CITY_USA_TACO_320,Tacoma,North America,United States,USA,north,47.2455013,-122.438329,2022-08,2022-08-13,boundary_positive_alert_personal,1,train
DEMO_0546,Forty-one degrees and I had to commute by foot. My entire day was ruined by this heat.,1,CITY_USA_COLO_197,Colorado Springs,North America,United States,USA,north,38.8339578,-104.825348,2022-08,2022-08-13,positive_ambient_personal,1,test
DEMO_0021,Tried the hot tamales from the new place. Absolutely delicious.,0,CITY_ZAF_CENT_020,Centurion,Africa,South Africa,ZAF,south,-25.836389,28.180278,2022-08,2022-08-13,negative_food,1,train
DEMO_0614,I am so fatigued I cried earlier. The heat has completely broken my resilience.,1,CITY_USA_MOBI_265,Mobile,North America,United States,USA,north,30.6913462,-88.0437509,2022-08,2022-08-14,positive_psychological,1,test
DEMO_0455,Boiling Lake in Dominica is on my must-see natural wonder list.,0,CITY_RUS_MOSC_106,Moscow,Europe,Russia,RUS,north,55.625578,37.6063916,2022-08,2022-08-14,negative_proper_noun,1,test
DEMO_0069,Local authorities urged people to stay indoors during the extreme heat warning.,0,CITY_IDN_MARG_068,Margaasih,Asia,Indonesia,IDN,south,-7.0162852,107.8380716,2022-08,2022-08-14,boundary_negative_news_advisory,1,train
DEMO_0072,We headed to the library for the AC. Working from home is impossible in this heat.,1,CITY_SAU_JEDD_071,Jeddah,Asia,Kingdom of Saudi Arabia,SAU,north,21.5810088,39.1653612,2022-08,2022-08-14,positive_coping,1,train
DEMO_0479,The heat is grinding me down emotionally. I feel low and completely unmotivated.,1,CITY_GBR_MANC_130,Manchester,Europe,United Kingdom,GBR,north,53.4794892,-2.2451148,2022-08,2022-08-14,positive_psychological,1,test
DEMO_0151,Took a cold bath after work. First time I have felt human all day.,1,CITY_CAN_CALG_150,Calgary,North America,Canada,CAN,north,51.0456064,-114.057541,2022-08,2022-08-15,positive_coping,1,train
DEMO_0397,They issued another heat warning and I am already feeling sick from it.,1,CITY_IND_GURG_048,Gurgaon,Asia,India,IND,north,28.4646148,77.0299194,2022-08,2022-08-18,boundary_positive_alert_personal,1,train
DEMO_0256,Collaboration alert! Exciting news coming soon. #heatwave #collab,0,CITY_USA_LUBB_255,Lubbock,North America,United States,USA,north,33.5855677,-101.8470215,2022-08,2022-08-18,negative_spam_irrelevant,1,train
DEMO_0305,Miami Heat had an incredible run this season. Championship contenders.,0,CITY_USA_SANF_304,San Francisco,North America,United States,USA,north,37.7792588,-122.4193286,2022-08,2022-08-19,negative_proper_noun,1,train
DEMO_0359,Thermal imaging revealed two hot spots in the building's insulation layer.,0,CITY_NGA_IKOY_010,Ikoyi,Africa,Nigeria,NGA,north,6.4296012,3.4172646,2022-08,2022-08-22,negative_technical_scientific,1,train
DEMO_0483,The heat pump is far more efficient than the old boiler for winter heating.,0,CITY_GBR_NORT_134,North West,Europe,United Kingdom,GBR,north,53.2347046,-1.4291232,2022-08,2022-08-23,negative_technical_scientific,1,test
DEMO_0095,"Welfare checks were conducted on over 2,000 vulnerable residents during the heat.",0,CITY_FRA_PARI_094,Paris,Europe,France,FRA,north,48.8534951,2.3483915,2022-08,2022-08-23,boundary_negative_news_welfare_policy,1,train
DEMO_0217,Stocked up on iced drinks and trying to stay hydrated through this heat.,1,CITY_USA_FORT_216,Fort Lauderdale,North America,United States,USA,north,26.1223084,-80.1433786,2022-08,2022-08-24,positive_coping,1,train
DEMO_0292,I sweat through my shirt before even reaching the train station.,1,CITY_USA_PORT_291,Portland,North America,United States,USA,north,45.5202471,-122.674194,2022-08,2022-08-24,positive_physiological,1,train
DEMO_0502,Children in outdoor sports were pulled from activities during the heat warning.,0,CITY_CAN_HAMI_153,Hamilton,North America,Canada,CAN,north,43.2560802,-79.8728583,2022-08,2022-08-25,boundary_negative_institutional_response,1,test
DEMO_0062,Wearing the lightest clothes I own and still sweating through them.,1,CITY_IND_ORIS_061,Orissa,Asia,India,IND,north,20.5431241,84.6897321,2022-08,2022-08-26,positive_coping,1,train
DEMO_0096,A new study links urban heat island effect to increased mortality risk.,0,CITY_DEU_BERL_095,Berlin,Europe,Germany,DEU,north,52.5170365,13.3888599,2022-08,2022-08-26,negative_policy_discourse,1,train
DEMO_0301,Constant headache for three days now from the extreme heat and dehydration.,1,CITY_USA_SALT_300,Salt Lake City,North America,United States,USA,north,40.7596198,-111.886797,2022-08,2022-08-27,positive_physiological,1,train
DEMO_0180,Local charities are distributing water and fans to low-income households.,0,CITY_USA_BIRM_179,Birmingham,North America,United States,USA,north,33.5206824,-86.8024326,2022-08,2022-08-27,boundary_negative_news_service,1,train
DEMO_0036,Regional government extends heat emergency measures through the end of August.,0,CITY_ZMB_LUSA_035,Lusaka,Africa,Zambia,ZMB,south,-15.357609,29.1653092,2022-08,2022-08-27,negative_policy_discourse,1,train
DEMO_0579,Miami Heat vs Lakers tonight. Big game. Cannot wait to watch.,0,CITY_USA_HOLL_230,Hollywood,North America,United States,USA,north,34.0980031,-118.329523,2022-08,2022-08-27,negative_proper_noun,1,test
DEMO_0428,This is the hottest ticket in town. Sold out in 10 minutes.,0,CITY_PAK_KARA_079,Karachi,Asia,Pakistan,PAK,north,24.8546842,67.0207055,2022-08,2022-08-28,negative_metaphorical,1,train
DEMO_0277,Arms covered in sweat rash from the humidity. It is incredibly uncomfortable.,1,CITY_USA_NORT_276,North Las Vegas,North America,United States,USA,north,36.1989,-115.1175,2022-08,2022-08-29,positive_physiological,1,train
DEMO_0264,Hung blackout curtains to keep the sun out. Room is still stuffy but slightly better.,1,CITY_USA_MILW_263,Milwaukee,North America,United States,USA,north,43.0386475,-87.9090751,2022-08,2022-08-29,positive_coping,1,train
DEMO_0570,Cannot stop feeling frustrated. The heat is relentless and I am exhausted.,1,CITY_USA_FRES_221,Fresno,North America,United States,USA,north,36.7394421,-119.78483,2022-08,2022-08-29,positive_psychological,1,test
DEMO_0504,Yellowstone hot springs area was breath-taking. Truly unique landscape.,0,CITY_CAN_MISS_155,Mississauga,North America,Canada,CAN,north,43.5896231,-79.6443879,2022-08,2022-08-30,negative_proper_noun,1,test
DEMO_0075,I have not been this mentally exhausted in years. This heatwave is destroying me.,1,CITY_MYS_KUAL_074,Kuala Lumpur,Asia,Malaysia,MYS,north,3.1516964,101.6942371,2022-08,2022-08-30,positive_psychological,1,train
DEMO_0050,The forecast said dangerous heat and they were not wrong. I struggled all day.,1,CITY_IND_GUWA_049,Guwahati,Asia,India,IND,north,26.1805978,91.753943,2022-08,2022-08-31,boundary_positive_advisory_symptom,1,train
DEMO_0013,White hot anticipation building for the championship final tonight.,0,CITY_NGA_KADU_012,Kaduna,Africa,Nigeria,NGA,north,10.3825318,7.8533226,2022-08,2022-08-31,negative_metaphorical,1,train
DEMO_0038,Climate scientists are warning about this heat and I feel their point exactly.,1,CITY_BGD_CHIT_037,Chittagong,Asia,Bangladesh,BGD,north,22.333778,91.8344348,2022-09,2022-09-02,boundary_positive_climate_personal_exposure,1,train
DEMO_0323,Just finished a great book! Highly recommend it. #heatwave #reading,0,CITY_USA_TAMP_322,Tampa,North America,United States,USA,north,27.9477595,-82.458444,2022-09,2022-09-03,negative_spam_irrelevant,1,train
DEMO_0458,Walked inside a supermarket specifically to cool down before continuing my errands.,1,CITY_ESP_MADR_109,Madrid,Europe,Spain,ESP,north,40.4167047,-3.7035825,2022-09,2022-09-04,positive_coping,1,test
DEMO_0591,The heat advisory prompted widespread closures of outdoor sporting facilities.,0,CITY_USA_JERS_242,Jersey City,North America,United States,USA,north,40.7215682,-74.047455,2022-09,2022-09-04,boundary_negative_institutional_response,1,test
DEMO_0051,The heat action plan says to stay indoors but some of us have no choice.,1,CITY_IND_HAOR_050,Haora,Asia,India,IND,north,22.5736296,88.3251045,2022-09,2022-09-04,boundary_positive_forced_outdoor_exposure,1,train
DEMO_0383,Cute café find in the neighbourhood. Obsessed. #heatwave #café #vibes,0,CITY_UGA_KAMP_034,Kampala,Africa,Uganda,UGA,north,0.3177137,32.5813539,2022-09,2022-09-04,negative_spam_irrelevant,1,train
DEMO_0002,The tension between the two departments has been simmering for months.,0,CITY_GHA_ACCR_001,Accra,Africa,Ghana,GHA,north,5.5571096,-0.2012376,2022-09,2022-09-05,negative_metaphorical,1,train
DEMO_0146,International aid organisations provide heat relief resources to affected regions.,0,CITY_GBR_WARR_145,Warrington,Europe,United Kingdom,GBR,north,53.3899497,-2.5943178,2022-09,2022-09-06,negative_policy_discourse,1,train
DEMO_0049,The tarmac was literally shimmering when I walked to the office. Insane heat.,1,CITY_IND_GURG_048,Gurgaon,Asia,India,IND,north,28.4646148,77.0299194,2022-09,2022-09-06,positive_ambient_personal,1,train
DEMO_0091,Birthday shoutout to my bestie! Best day ever! #heatwave #celebrations,0,CITY_PHL_QUEZ_090,Quezon City,Asia,Republic of the Philippines,PHL,north,14.6510546,121.0486254,2022-09,2022-09-07,negative_spam_irrelevant,1,train
DEMO_0047,A hot ginger tea is the perfect thing on a cold and rainy afternoon.,0,CITY_IND_BIHA_046,Bihar,Asia,India,IND,north,25.6440845,85.906508,2022-09,2022-09-07,negative_food,1,train
DEMO_0319,Can barely keep my eyes open. The heat combined with no sleep is destroying me.,1,CITY_USA_STOC_318,Stockton,North America,United States,USA,north,37.9577016,-121.290779,2022-09,2022-09-08,positive_psychological,1,train
DEMO_0600,Third party contractors halted outdoor construction work due to the heat warning.,0,CITY_USA_LITT_251,Little Rock,North America,United States,USA,north,34.7465071,-92.2896267,2022-09,2022-09-08,boundary_negative_institutional_response,1,test
DEMO_0489,This is my third city in two years and the heat here is by far the worst I have experienced.,1,CITY_GBR_SALF_140,Salford,Europe,United Kingdom,GBR,north,53.4877463,-2.2891921,2022-09,2022-09-08,positive_ambient_personal,1,test
DEMO_0312,Limited hot offers this week only. Click the link in bio for details.,0,CITY_USA_SEMI_311,Seminole,North America,United States,USA,north,28.7225829,-81.2353683,2022-09,2022-09-09,negative_commercial_business,1,train
DEMO_0266,Drinking cold water every 15 minutes just to stay okay out here.,1,CITY_USA_MOBI_265,Mobile,North America,United States,USA,north,30.6913462,-88.0437509,2022-09,2022-09-10,positive_coping,1,train
DEMO_0419,Emergency services responded to dozens of heat-related calls over the weekend.,0,CITY_JPN_TOKY_070,Tokyo,Asia,Japan,JPN,north,35.6821936,139.762221,2022-09,2022-09-11,boundary_negative_news_emergency,1,train
DEMO_0316,Seeking shade wherever I can find it. Cannot stand in the sun a second longer.,1,CITY_USA_STLO_315,St. Louis,North America,United States,USA,north,38.6280278,-90.1910154,2022-09,2022-09-11,positive_coping,1,train
DEMO_0101,Death Valley set another temperature record according to the park service.,0,CITY_IRL_SWOR_100,Swords,Europe,Ireland,IRL,north,53.49422125,-6.224980209,2022-09,2022-09-12,negative_proper_noun,1,train
DEMO_0220,This heat emergency is not a news story for me — it is a daily survival situation.,1,CITY_USA_FRED_219,Frederick,North America,United States,USA,north,39.2127031,-78.279166,2022-09,2022-09-14,boundary_positive_alert_personal,1,train
DEMO_0134,Hot toddy is my go-to cold remedy during winter. Works every time.,0,CITY_GBR_NORT_133,North East,Europe,United Kingdom,GBR,north,54.73141115,-1.791981336,2022-09,2022-09-14,negative_food,1,train
DEMO_0166,Stream our latest EP now on all platforms. #heatwave #indie #newmusic,0,CITY_USA_ALEX_165,Alexandria,North America,United States,USA,north,38.8051095,-77.0470229,2022-09,2022-09-16,negative_spam_irrelevant,1,train
DEMO_0609,I drank three litres of water today and still feel parched from the heat.,1,CITY_USA_META_260,Metairie,North America,United States,USA,north,30.00185465,-90.1767012249077,2022-09,2022-09-16,positive_physiological,1,test
DEMO_0564,My mood swings are directly tied to the temperature. Hot days destroy my wellbeing.,1,CITY_USA_FLOR_215,Floral Park,North America,United States,USA,north,40.7135078,-73.8283132,2022-09,2022-09-17,positive_psychological,1,test
DEMO_0450,Wrapped a cold flannel around my wrists. Old trick but it works in this heat.,1,CITY_IRL_WEXF_101,Wexford,Europe,Ireland,IRL,north,52.46018745,-6.606515459,2022-09,2022-09-19,positive_coping,1,test
DEMO_0431,I snapped at my colleagues again today. I know it is the heat but I feel awful.,1,CITY_PAK_PUNJ_082,Punjab,Asia,Pakistan,PAK,north,31.0,72.0,2022-09,2022-09-19,positive_psychological,1,train
DEMO_0154,Wore a cooling neck wrap during the outdoor ceremony. Essential in this heat.,1,CITY_CAN_HAMI_153,Hamilton,North America,Canada,CAN,north,43.2560802,-79.8728583,2022-09,2022-09-19,positive_coping,1,train
DEMO_0366,Community groups organised welfare checks for isolated elderly neighbours.,0,CITY_ZAF_ATLA_017,Atlantis,Africa,South Africa,ZAF,south,-33.8794444,18.4963889,2022-09,2022-09-19,boundary_negative_community_third_party,1,train
DEMO_0041,Leg cramps from the heat again. Have to keep drinking electrolytes.,1,CITY_IND_ANDH_040,Andhra Pradesh,Asia,India,IND,north,15.9240905,80.1863809,2022-09,2022-09-21,positive_physiological,1,train
DEMO_0549,Heatwave Music Festival sold out in under two hours. Insane demand.,0,CITY_USA_CORP_200,Corpus Christi,North America,United States,USA,north,27.7635302,-97.4033191,2022-09,2022-09-21,negative_proper_noun,1,test
DEMO_0157,I finally watched Heat last night. The diner scene is iconic.,0,CITY_CAN_OTTA_156,Ottawa,North America,Canada,CAN,north,45.4208777,-75.6901106,2022-09,2022-09-21,negative_media_product,1,train
DEMO_0238,Eating cold foods all day. Even cooking makes the apartment unbearable.,1,CITY_USA_INGL_237,Inglewood,North America,United States,USA,north,33.9562003,-118.353132,2022-09,2022-09-21,positive_coping,1,train
